scenario_id,bus,p_load_pu,q_load_pu
87,6,0.09578852688820906,0.04290160943288365
87,7,0.09282576132769764,0.0422142608310411
87,8,0.1447296316546369,0.06654983898229982
87,9,0.08802395825726297,0.04336642978679982
87,10,0.09929914183047887,0.048921331729883034
87,11,0.12297860382583874,0.06058740249450056
87,12,0.12665700419122994,0.058729059817873894
87,13,0.07353567652358868,0.036228542954916544
87,14,0.12269817812693617,0.05641929648003449
88,0,0.0,0.0
88,1,0.08616276188108361,0.03877738264692162
88,2,0.11445819402623555,0.051511686602578
88,3,0.09221008644348098,0.04149896925146723
88,4,0.15211447963707966,0.0684588243720098
88,5,0.08126694726614078,0.03251024963955845
88,6,0.10347701052893031,0.042336024021583284
88,7,0.11353212430721386,0.047164532985978946
88,8,0.1597177522162493,0.06708861818551345
88,9,0.07902590487314953,0.03556545409390036
88,10,0.11937031855688401,0.05372237865069472
88,11,0.14034794576247767,0.06316331879022345
88,12,0.14314014481332066,0.06063053413448315
88,13,0.08518015120926992,0.03833516063381512
88,14,0.14633459700797885,0.06146709285456921
89,0,0.0,0.0
89,1,0.16662257304243433,0.055435097486692474
89,2,0.2000743433199249,0.06656445476749058
89,3,0.1748671272066252,0.0581780491497294
89,4,0.30172356248837734,0.10038300810728484
89,5,0.15482609291533714,0.045787044456373396
89,6,0.17292564504209382,0.0523019279485691
89,7,0.23497912239239807,0.07216359327353819
89,8,0.27309792145009126,0.08480201080238463
89,9,0.1784501812344099,0.05937012622370272
89,10,0.2156189607460072,0.07173612728864866
89,11,0.23225170681884247,0.07726981869181891
89,12,0.2668440987570489,0.08355638513610088
89,13,0.12623347557704087,0.04199770113329801
89,14,0.22107511199524435,0.06864795578089097
90,0,0.0,0.0
90,1,0.12248627010329823,0.06069528808919696
90,2,0.12187676141853064,0.06039325990935576
90,3,0.11428670867204595,0.056632181727518924
90,4,0.22134185951878493,0.10968092928588133
90,5,0.10818427899670396,0.04765178787350792
90,6,0.14367899916323462,0.0647244213147356
90,7,0.14667978881555044,0.06709277222422971
90,8,0.21235053531958262,0.09821045068287637
90,9,0.12549215774745665,0.062184787413260716
90,10,0.15588087019355926,0.07724322339159896
90,11,0.21080710309619763,0.10446067010516492
90,12,0.24200609619419353,0.11286646799984165
90,13,0.09907308617646043,0.049093416774752305
90,14,0.18139497034894142,0.08389374560683613
91,0,0.0,0.0
91,1,0.08035095098669201,0.0779489380677095
91,2,0.09416502451795622,0.09135005341144253
91,3,0.09054429932849266,0.08783756625244879
91,4,0.12846831919467727,0.12462788471821801
91,5,0.08634645463912599,0.07445796623582539
91,6,0.08978346720765482,0.07918134405644413
91,7,0.12038867097904932,0.10780594123038309
91,8,0.1250241860697041,0.11320092987190769
91,9,0.08727561489402959,0.0846665959351585
91,10,0.09160282143027346,0.08886444487357027
91,11,0.1056978476117001,0.10253811406338159
91,12,0.14282242823611577,0.1304027216375497
91,13,0.0699532184982329,0.06786203560003684
91,14,0.12194107579676089,0.11040938240604199
92,0,0.0,0.0
92,1,0.13168496870600485,0.053579791571515836
92,2,0.15316285624372417,0.062318683709134445
92,3,0.14995937322712646,0.06101525512484859
92,4,0.25925918318759955,0.10548700534839095
92,5,0.13364798483578513,0.04833644512401238
92,6,0.13395264877637705,0.049547692720510926
92,7,0.1903052766823827,0.07147489714252643
92,8,0.22008181267159668,0.08357680138438339
92,9,0.17358415207388805,0.07062767132520206
92,10,0.15759380783655969,0.0641215429507054
92,11,0.20161559994060507,0.08203306670863146
92,12,0.2872053216914245,0.10998370840504443
92,13,0.12320697189553466,0.05013027636478705
92,14,0.23303483666443806,0.08849575538805773
93,0,0.0,0.0
93,1,0.17344016237485219,0.08022576106928969
93,2,0.1832502683383973,0.08476348293439502
93,3,0.1747522885723427,0.08083269271286785
93,4,0.23255609788433088,0.10757018264173299
93,5,0.1508147078150311,0.06200908870232284
93,6,0.18217911703180156,0.07660728694125764
93,7,0.2018018128345004,0.08616425381241044
93,8,0.24447934173482083,0.10554632553755164
93,9,0.15515056078616724,0.07176579893009898
93,10,0.17914001519782535,0.08286226131493443
93,11,0.22212879790967804,0.1027469740785611
93,12,0.2530647024149288,0.1101708777076717
93,13,0.13399930577566974,0.06198216227090137
93,14,0.2223891669293887,0.09600958200474016
94,0,0.0,0.0
94,1,0.149416966126665,0.057197801345702036
94,2,0.17842429164221096,0.06830199711020309
94,3,0.1730989215731098,0.06626341028033413
94,4,0.25702837261530254,0.09839215838846782
94,5,0.13847065073864712,0.047117759580826146
94,6,0.17902672552612237,0.062302375253897854
94,7,0.16916123797425517,0.059774805226348815
94,8,0.23395087778452925,0.08358741157127395
94,9,0.1815173552138575,0.06948604227125053
94,10,0.1897972383291244,0.07265563620605972
94,11,0.22030067109881948,0.0843325517073686
94,12,0.2777293356886152,0.10006270471240852
94,13,0.13417664879282024,0.05136370722704795
94,14,0.19724678785319352,0.07047354809491946
95,0,0.0,0.0
95,1,0.09296079559691497,0.07133089691427986
95,2,0.13073874335802968,0.10031876088508423
95,3,0.0961136375766558,0.07375014305777318
95,4,0.13334430429297217,0.10231806604658637
95,5,0.07973789422884453,0.05438637249058633
95,6,0.08676775911060863,0.06052621959279603
95,7,0.12577883389641845,0.08908884134737
95,8,0.14567063458743676,0.10432457921974886
95,9,0.09525157370261964,0.0730886621728738
95,10,0.12853188059461368,0.09862538574483948
95,11,0.15127507428049855,0.11607674676097944
95,12,0.16533470038693948,0.11940236444509247
95,13,0.06540904748858432,0.0501898245783116
95,14,0.15520324477666034,0.1111515251561978
96,0,0.0,0.0
96,1,0.12482366075668437,0.0710833858105346
96,2,0.12594145556272437,0.07171993691769717
96,3,0.13433510222939998,0.07649987063176795
96,4,0.1709647904374896,0.09735939552657673
96,5,0.11040589644734895,0.055887017896374944
96,6,0.11012458240542737,0.057011541000358476
96,7,0.13925991548023037,0.07320406729115234
96,8,0.19466421463370082,0.10346514938915269
96,9,0.11332059364916691,0.06453272905001857
96,10,0.14821559692976388,0.08440440214483055
96,11,0.16510225875127332,0.0940208569902802
96,12,0.19509955107677018,0.10456793265056565
96,13,0.10269119306904924,0.05847959955685263
96,14,0.17031755791055025,0.09052476134850924
97,0,0.0,0.0
97,1,0.11429094467151293,0.06823172338035824
97,2,0.13551313459399003,0.08090137622536447
97,3,0.09574116039313726,0.05715749739259353
97,4,0.16499348664079577,0.09850115398373832
97,5,0.09393289277761252,0.0498470765873674
97,6,0.11688998746392867,0.06343941145114938
97,7,0.12663955003445238,0.06978816365520481
97,8,0.15594204449454033,0.08689094464692965
97,9,0.10308355403111259,0.06154090828394567
97,10,0.1394646041552084,0.08326040457027725
97,11,0.16316953352619387,0.09741225350494756
97,12,0.18391825349514695,0.10334046556786622
97,13,0.08482475706685089,0.05064040179758926
97,14,0.16603413545244294,0.09251426015261802
98,0,0.0,0.0
98,1,0.13203196608963863,0.07233988772532868
98,2,0.16262428279593333,0.08910131922812539
98,3,0.12948204891220297,0.07094279634066089
98,4,0.23139496331788323,0.12678055294017046
98,5,0.1359948890465591,0.06623214258864513
98,6,0.1371079051288775,0.06829179848037896
98,7,0.18597523524480303,0.09405713598058792
98,8,0.21038824141382673,0.1075863020080151
98,9,0.14667146058346228,0.08036081946938667
98,10,0.1711476949439899,0.09377126921136283
98,11,0.17663566442768588,0.09677810996401108
98,12,0.21819885701314007,0.11251806957403926
98,13,0.11448554222727415,0.06272625877033212
98,14,0.23178188474625508,0.11852637621153059
99,0,0.0,0.0
99,1,0.1910061236215771,0.04318496999260403
99,2,0.20672719801299289,0.04673938025428682
99,3,0.1820845447945781,0.041167871762319445
99,4,0.26335699198927814,0.05954292763373305
99,5,0.1554680751891394,0.031244532476770198
99,6,0.16697096167229195,0.03431891859960344
99,7,0.18420745304461658,0.03844416413937974
99,8,0.28134274841039986,0.059368740241841834
99,9,0.16066451516985755,0.036324972911511336
99,10,0.20166236319793068,0.04559426126355071
99,11,0.21708858123609884,0.04908200684178936
99,12,0.2630495045787782,0.0559749714526122
99,13,0.13758582839619501,0.03110706483143375
99,14,0.24634239345689485,0.05198299103256849
100,0,0.0,0.0
100,1,0.17774694372216968,0.059583280242669207
100,2,0.21192798483836303,0.07104124688425444
100,3,0.19517273362402426,0.06542465057191091
100,4,0.2535963307268145,0.08500906359226354
100,5,0.1552833952257538,0.0462694953274256
100,6,0.2079024338378996,0.06335620496651417
100,7,0.2480792174814524,0.07676275337395685
100,8,0.2303812977471434,0.07207858691103171
100,9,0.16896825336679824,0.05664053953132794
100,10,0.2305530823749992,0.0772846420326236
100,11,0.25247974321510375,0.0846347677240335
100,12,0.2992099004304675,0.09439941168652946
100,13,0.13622460712343584,0.0456644079060518
100,14,0.2519666107622845,0.07883190792874424
101,0,0.0,0.0
101,1,0.10125699771420804,0.051032294763440636
101,2,0.12269034834942541,0.06183444268482931
101,3,0.0960915544078053,0.04842897418958564
101,4,0.1694853859822489,0.08541857225466605
101,5,0.11276170877472017,0.05051602591095297
101,6,0.09587523107341789,0.043927227146594555
101,7,0.13550776340882467,0.06304085899735884
101,8,0.14313611170407609,0.06732960139142605
101,9,0.10629635801969362,0.053572071038998095
101,10,0.12237782148502256,0.06167693294796436
101,11,0.15091388344090426,0.076058760949922
101,12,0.18896842157444016,0.08963556247115134
101,13,0.08253370690539302,0.04159598401883522
101,14,0.16620703178665952,0.0781819001887082
102,0,0.0,0.0
102,1,0.1646340124073997,0.0503497921141209
102,2,0.2083446096142005,0.06371774354994203
102,3,0.14423946810290317,0.04411255686134348
102,4,0.23874397230018485,0.0730147385588074
102,5,0.14553377558211614,0.039563016112018165
102,6,0.17558223224393882,0.04881642821024589
102,7,0.21249499241274641,0.05998804557776091
102,8,0.2605587310377771,0.07437389495729817
102,9,0.13726612197684643,0.04197990806871169
102,10,0.2067484136441672,0.06322958114601727
102,11,0.22392156719796785,0.06848162292483306
102,12,0.26729492252444786,0.07693782225245614
102,13,0.11282148574794654,0.03450403880917648
102,14,0.24940587282783774,0.0711904226488634
103,0,0.0,0.0
103,1,0.15771265749997468,0.05458449934706577
103,2,0.15844528912188824,0.054838063841646585
103,3,0.15057650436400832,0.0521146700235013
103,4,0.23760940331474706,0.08223683834693217
103,5,0.14756732020259142,0.04539838982238465
103,6,0.16257158396440963,0.0511510712492386
103,7,0.18409198218494918,0.05881330012926645
103,8,0.21578801483146462,0.0697054728852668
103,9,0.16520328954541785,0.0571770141551665
103,10,0.18764168800031475,0.06494296500036556
103,11,0.20343361197469956,0.07040856476599541
103,12,0.2500685605056241,0.0814578488365928
103,13,0.10490981962034664,0.03630938740962194
103,14,0.2318924481117668,0.0749076484473778
104,0,0.0,0.0
104,1,0.17282281637900326,0.07434905634343424
104,2,0.24447370618790976,0.10517355136715266
104,3,0.15600726219523822,0.06711493869826715
104,4,0.2714523148657751,0.11677985508725434
104,5,0.17610499282091355,0.06734316584623228
104,6,0.2061034888481253,0.08060593884539123
104,7,0.20999544731938505,0.08339157101023664
104,8,0.2611914376855286,0.10487454628692798
104,9,0.17108998977598716,0.0736035875133319
104,10,0.20990543700971642,0.09030214580465917
104,11,0.22610165145467362,0.09726982105465451
104,12,0.2887284724865431,0.11690553048969914
104,13,0.119354612296963,0.05134682433976216
104,14,0.2593676915871702,0.10414226904881203
105,0,0.0,0.0
105,1,0.09154854872679814,0.06618889870937206
105,2,0.1361353741670072,0.0984248315982851
105,3,0.10819789651281811,0.07822624948676789
105,4,0.1584413442380703,0.11455187691119136
105,5,0.09249482526229878,0.05944271056730982
105,6,0.10176161756214736,0.0668844265096691
105,7,0.12546008725636212,0.08372924402123158
105,8,0.1509131094453059,0.10183508615900784
105,9,0.1154637462280741,0.08347940311431222
105,10,0.11970414275662478,0.0865451772878973
105,11,0.1547232301897934,0.11186370896583478
105,12,0.1710276389548236,0.11637804374225387
105,13,0.08577393145048996,0.06201389469999589
105,14,0.1559142300107638,0.10520980652324213
106,0,0.0,0.0
106,1,0.14818948020463282,0.035006406407431766
106,2,0.180928752592515,0.04274031756705794
106,3,0.16230193898221576,0.03834015497510339
106,4,0.24412175008501316,0.05766823113603372
106,5,0.15757001130128995,0.0330865282631978
106,6,0.17951830590121057,0.03855193772725385
106,7,0.26223250375975915,0.05718137193529562
106,8,0.21892403610572922,0.048268119426406124
106,9,0.17227633624070027,0.0406963802862221
106,10,0.18506213721135314,0.04371673601191292
106,11,0.22795320977632558,0.05384877990184845
106,12,0.29143549580587214,0.06479532360640401
106,13,0.11038402746603444,0.02607572495044292
106,14,0.2590897077868032,0.05712380047463781
107,0,0.0,0.0
107,1,0.12516185571075505,0.061223203659117695
107,2,0.15920029358918808,0.07787318222195919
107,3,0.12100515065728705,0.05918994201886633
107,4,0.18706352419538708,0.0915025442373843
107,5,0.09026147081620964,0.03924586824154008
107,6,0.14179099584043134,0.06305216819287697
107,7,0.1579542967494181,0.07132033851790809
107,8,0.1690198421204521,0.07716467407173712
107,9,0.12385517817392314,0.06058403939856911
107,10,0.1402656243594619,0.06861124611621366
107,11,0.164402018058,0.08041761746322514
107,12,0.2185529092356571,0.10061708034114854
107,13,0.08758807567074192,0.04284390451426694
107,14,0.19932985748676169,0.09100247221134153
108,0,0.0,0.0
108,1,0.10039647040670108,0.04738252442196376
108,2,0.11383013988737076,0.05372259962247534
108,3,0.0876904731814234,0.04138587711560647
108,4,0.12874262448420035,0.06076060765940205
108,5,0.07499417339512401,0.031461161382398316
108,6,0.09627323645642862,0.041305952101694486
108,7,0.11345393529185822,0.04942619845520808
108,8,0.1295677813731907,0.05707337423638576
108,9,0.08679644142407926,0.04096393517477164
108,10,0.10262258701904385,0.048433149252928236
108,11,0.10776306072007588,0.050859216819775246
108,12,0.14180667488974188,0.06298940200203966
108,13,0.07470212472440116,0.035255972991758366
108,14,0.11622936790122919,0.05119793008092672
109,0,0.0,0.0
109,1,0.09279069499406586,0.07801743219496861
109,2,0.10693435099579711,0.08990926815087556
109,3,0.10284164884953977,0.08646816759429223
109,4,0.15311792622139014,0.12873992836863082
109,5,0.07408758556118708,0.05537071658008619
109,6,0.1066011248170034,0.08148099555818825
109,7,0.11215326797986488,0.08704364141375788
109,8,0.13158905534862483,0.10326276993962953
109,9,0.09428040074378191,0.07926996098922282
109,10,0.10602392904633966,0.08914379503188286
109,11,0.13795710210042342,0.11599286824635233
109,12,0.14666373940439645,0.11605959204447541
109,13,0.06993390360967426,0.058799684422518414
109,14,0.130713032937116,0.10257532294411811
110,0,0.0,0.0
110,1,0.13851760300814098,0.05460708103950704
110,2,0.1799093228080093,0.0709247255005012
110,3,0.1558085472159211,0.06142360089762465
110,4,0.1936137997031197,0.07632737082617408
110,5,0.11936371458937593,0.041827682028739425
110,6,0.1314210464847358,0.047099492836608914
110,7,0.16078285165823228,0.05850885721110918
110,8,0.18785338143116875,0.06911937275272331
110,9,0.12072968785410901,0.0475946428854696
110,10,0.1449423174945796,0.05713986313360687
110,11,0.1825055170548132,0.07194820978373118
110,12,0.20237851532283063,0.07508954307028134
110,13,0.11261470764441725,0.04439551604295133
110,14,0.1833006981257607,0.06744424392611285
111,0,0.0,0.0
111,1,0.14557641265786603,0.04812524245131944
111,2,0.1726795601108108,0.0570851111453798
111,3,0.15015075572212078,0.049637447382073895
111,4,0.21411207482262584,0.07078204033513902
111,5,0.1527002209737479,0.04487134219715896
111,6,0.17892721883068666,0.05377317051794944
111,7,0.19868780308150777,0.06063048172016057
111,8,0.19980814620024082,0.061649830150841495
111,9,0.15180667827407374,0.05018486899274811
111,10,0.16307651893013875,0.053910498743190795
111,11,0.2334582686611794,0.07717758376138587
111,12,0.2702235788026643,0.08407680892810451
111,13,0.12034438666234341,0.039783936697162924
111,14,0.18028857926855316,0.05562716286303961
112,0,0.0,0.0
112,1,0.18338897406439889,0.06820824442966372
112,2,0.21840235028938218,0.0812308426313571
112,3,0.14587774457929295,0.054256614444107204
112,4,0.27392208340775637,0.10188041301325998
112,5,0.16267452365972815,0.05378122275098888
112,6,0.15948985922459633,0.05392672426832449
112,7,0.21718162381045017,0.07456321410514792
112,8,0.2562460863392338,0.08895239964661851
112,9,0.16314622930152717,0.06067931806014058
112,10,0.1708783789528113,0.0635551526411025
112,11,0.22793789382520604,0.08477741726911468
112,12,0.2767451859273593,0.09687568511436541
112,13,0.1321506040813261,0.04915105038725793
112,14,0.2394493869844752,0.08312165024828196
113,0,0.0,0.0
113,1,0.09498363891266277,0.07126836232988268
113,2,0.10740280356818453,0.08058674112265603
113,3,0.08873011925220553,0.06657620576375753
113,4,0.14786284618013032,0.11094482183803098
113,5,0.06987514649671375,0.046603462475940945
113,6,0.10476116485886129,0.07145878194231108
113,7,0.11925207767158648,0.08259463219025126
113,8,0.13804171137078347,0.09667074976508007
113,9,0.0987872521863743,0.07412229898736197
113,10,0.09288593162423407,0.06969440533260195
113,11,0.10815096754819174,0.08114810539780606
113,12,0.15936807161627237,0.1125434837289424
113,13,0.07334741594719874,0.05503421721389419
113,14,0.13947812240379545,0.0976766698609207
114,0,0.0,0.0
114,1,0.14318599193072887,0.09368043347215495
114,2,0.1660842137454345,0.10866175473423031
114,3,0.13046415809117767,0.08535708498966896
114,4,0.17724389923733833,0.11596305676941988
114,5,0.12729977286942945,0.07403267901969623
114,6,0.16089431781395955,0.09569657194418536
114,7,0.18214973645341456,0.11000560151088108
114,8,0.1858018121095374,0.11345798886740142
114,9,0.1404268245277083,0.0918752289626087
114,10,0.17090080851411707,0.11181304544155168
114,11,0.20980507275446045,0.13726643155011606
114,12,0.21063940042464133,0.12970569058355197
114,13,0.10466445471276094,0.06847744918624224
114,14,0.2118150958114519,0.12934273627189066
115,0,0.0,0.0
115,1,0.10529343488961733,0.05531847122148061
115,2,0.1279570846046803,0.06722537174049915
115,3,0.1026302154369433,0.05391928399956425
115,4,0.16592533703453632,0.08717291815279697
115,5,0.08982342852415307,0.0419474902139458
115,6,0.12536207561679436,0.059874564134573406
115,7,0.12294056718164889,0.05962137424415706
115,8,0.14568689707193666,0.07143748328378512
115,9,0.10200261544749661,0.05358955905525785
115,10,0.1308950411270228,0.06876889877522399
115,11,0.1255868610127906,0.06598011703213219
115,12,0.15509124311837572,0.07668796514754259
115,13,0.06823948790150562,0.035851277447690566
115,14,0.1532694235238242,0.07515557061725414
116,0,0.0,0.0
116,1,0.13729750999485163,0.04059790363900167
116,2,0.14844676294468526,0.04389465896195818
116,3,0.1328108117208707,0.03927121865985541
116,4,0.20364074356174067,0.06021512906100197
116,5,0.12366855686871232,0.03250481643917259
116,6,0.14889003452292981,0.040023392032490064
116,7,0.1601339541628565,0.04370813430470294
116,8,0.1929581444332876,0.05325260264418826
116,9,0.14128628610827385,0.041777356553306805
116,10,0.16140211283380793,0.047725464389003984
116,11,0.16215530145831505,0.04794817694366633
116,12,0.23330361604303101,0.06492821729191145
116,13,0.09526689467003784,0.02816974765198689
116,14,0.21769985347091425,0.06008082129227119
117,0,0.0,0.0
117,1,0.15722837423284414,0.08318599149403327
117,2,0.18321434708869616,0.09693458444042989
117,3,0.16370386176009583,0.08661202609491228
117,4,0.24107105908084372,0.12754526762744803
117,5,0.14238133037547113,0.06696067110625131
117,6,0.18271705036026759,0.08788315994746877
117,7,0.19278539023129768,0.09415237642620145
117,8,0.22143130156881255,0.10934402666256739
117,9,0.140438795519056,0.0743030035544313
117,10,0.17046279048783078,0.09018802305091647
117,11,0.18558801176758574,0.09819043695910681
117,12,0.27937999134010055,0.1391187396137733
117,13,0.14219647522120524,0.07523295229597135
117,14,0.25947103022302576,0.12812825940082154
118,0,0.0,0.0
118,1,0.10852737349498147,0.04432594003177661
118,2,0.11265672723138631,0.04601249596872959
118,3,0.09823240517704002,0.0401211561731567
118,4,0.1308630497144121,0.05344852185411698
118,5,0.08956879646156037,0.03251792897193912
118,6,0.09806587256631967,0.03641194463457429
118,7,0.12869715240325794,0.04852052522059525
118,8,0.12790725263235087,0.048758530609191025
118,9,0.1016733467186697,0.04152654325215183
118,10,0.12651360087951366,0.05167207226339779
118,11,0.12787102444878226,0.05222648608353784
118,12,0.15058413987858468,0.05788538895746637
118,13,0.06450774746112029,0.026346961632484647
118,14,0.14304721292168518,0.05452991731320607
119,0,0.0,0.0
119,1,0.10088746949817137,0.06242807914007362
119,2,0.11262520514386815,0.0696912634924981
119,3,0.08898042315036218,0.05506012714937541
119,4,0.14886339436280452,0.09211506454237703
119,5,0.09513281333349385,0.05232636436212815
119,6,0.11226065473470545,0.06315062147914577
119,7,0.12525018371854585,0.07154165927077973
119,8,0.15327160397440504,0.08851996267794887
119,9,0.08831701093458547,0.054649614818012476
119,10,0.11713338458596037,0.07248087635907602
119,11,0.1379090787867645,0.08533665208830352
119,12,0.15928932998079562,0.09276849051416487
119,13,0.08060055700469451,0.049874756265090844
119,14,0.13692067864105073,0.07907670467889934
